FID,STATEFP,COUNTYFP,COUNTYNM,TRACTCE,GEOID,ALAND,AWATER,ASQMI,INTPTLAT,INTPTLON,MSSAID,MSSANM,DEFINITION,TOTALPOVPO,Shape__Area,Shape__Length
7293,06,007,Butte,003501,06007003501,29794855,0,11.5038576165,+39.3792515,-121.7370257,9,Biggs/East Biggs/Gridley,Rural,4322,49934076.8242188,35539.4727719511
7294,06,007,Butte,003700,06007003700,106677134,17510390,47.9490553873,+39.5162370,-121.6436615,10,Oroville/Palermo/Thermalito,Rural,4833,208982676.976562,79061.4914790873
7295,06,073,San Diego,017813,06073017813,4725275,2140496,2.65091096027,+33.1166075,-117.3234185,156a,Encinitas Central/Leucadia/Oceanside North and West/San Luis Rey/South Oceanside,Urban,4698,9813560.62109375,19453.5334975266
7296,06,073,San Diego,990100,06073990100,0,659745109,254.728996138,+32.9298091,-117.3297054, , , ,0,939115149.6875,286232.395278457
7297,06,073,San Diego,017054,06073017054,6725969,0,2.59691072456,+32.9895326,-117.0459040,161q,Poway Central/Poway Grove/Rancho Bernardo Southwest/Sabre Springs,Urban,5691,9586514.45703125,17113.9444941347
7298,06,073,San Diego,017053,06073017053,5315390,0,2.0522829937,+33.0012074,-117.0315378,161q,Poway Central/Poway Grove/Rancho Bernardo Southwest/Sabre Springs,Urban,3437,7578003.58203125,16445.9472637224
7299,06,001,Alameda,451703,06001451703,1720327,0,0.664222927365,+37.6673232,-121.8010388,1.1,Livermore Central and West/Spring Town,Urban,4150,2750261.06640625,8316.32111674848
7300,06,001,Alameda,990000,06001990000,0,137245345,52.990701942,+37.6837060,-122.2287484, , , ,0,219509636.046875,147823.068533184
7301,06,085,Santa Clara,503329,06085503329,1164082,0,0.449455142986,+37.3115146,-121.7792789,183k,Evergreen/San Jose East Central,Urban,3850,1843503.62890625,6102.31306380315
7302,06,085,Santa Clara,512032,06085512032,2968624,0,1.14619140859,+37.2329260,-121.7825093,183i,New Almaden/San Jose Southwest,Urban,2894,4691544.30078125,10827.2393329961
7303,06,085,Santa Clara,511916,06085511916,1762240,76460,0.709924849457,+37.2368478,-121.8958888,183g,Cambrian Village East/San Jose South Central,Urban,4627,2906125.9453125,7398.88582565861
7304,06,001,Alameda,442302,06001442302,963153,0,0.371875295744,+37.5360343,-121.9604172,2j,Centerville/Fremont West/Irvington/Newark East Central,Urban,6342,1534396.0859375,5576.86039007554
7305,06,001,Alameda,406602,06001406602,414724,0,0.160126256693,+37.7964782,-122.2143072,2m,Dimond/Montclair/Oakland East/Oakmore/Piedmont/Piedmont Pines/Trestle Glen,Urban,2417,665311.2578125,3585.86285688078
7306,06,001,Alameda,407101,06001407101,370826,0,0.143176908445,+37.7831286,-122.2143965,2d,Fruitvale/Melrose/Oakland Airport,Urban,3840,594675.0546875,3218.01234494932
7307,06,001,Alameda,407102,06001407102,660864,0,0.255161403216,+37.7807761,-122.2102384,2d,Fruitvale/Melrose/Oakland Airport,Urban,4559,1059727.80078125,5103.8992710126
7308,06,001,Alameda,432501,06001432501,1365205,0,0.527110011698,+37.7167215,-122.1661682,2g,San Leandro West/San Lorenzo West/Hayward West,Urban,4837,2185420.40234375,6000.49504263282
7309,06,065,Riverside,045222,06065045222,7874002,0,3.04016724822,+33.7259738,-116.1809846,129.2,Bermuda Dunes North/Indio North,Urban,2207,11412537.078125,19866.7673420525
7310,06,065,Riverside,045228,06065045228,107416096,0,41.4735827835,+33.8022017,-116.2439847,129.2,Bermuda Dunes North/Indio North,Urban,7038,155963125.042969,62011.7001280129
7311,06,065,Riverside,046900,06065046900,9863523858,266083,3808.42970064,+33.7785595,-115.3687419,127,Chiriaco Summit/Desert Center/Eagle Mountain,Frontier,1652,14314043986.3477,603285.72291671
7312,06,065,Riverside,047202,06065047202,41274559,0,15.936178004,+33.9067800,-116.3494734,129.4,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,Urban,1710,60074205.4960938,49213.9379511787
7313,06,065,Riverside,045125,06065045125,86628565,169564,33.5129862007,+33.6569608,-116.3457042,129.1,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,Urban,3155,125631642.101562,79189.0150602362
7314,06,065,Riverside,048100,06065048100,65283457,0,25.2060910749,+33.8153198,-117.5882276,135f,Corona South/El Cerrito/Temescal,Urban,7077,94817310.6757812,65251.314100609
7315,06,065,Riverside,050600,06065050600,6047366,0,2.33489890961,+33.5730861,-117.2285257,131c,Temecula South,Urban,7567,8734227.02734375,17523.9724016087
7316,06,065,Riverside,981000,06065981000,7013048,0,2.70774065758,+33.5617845,-114.9126848,127,Chiriaco Summit/Desert Center/Eagle Mountain,Frontier,0,10126298.2226562,16388.6350658062
7317,06,065,Riverside,051200,06065051200,63822929,3583,24.6435497105,+33.4881154,-117.2137878,131c,Temecula South,Urban,5229,92011154.4335938,57397.8755534798
7318,06,065,Riverside,043274,06065043274,8439348,0,3.25844979076,+33.6430873,-117.2478194,131a,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,Urban,2112,12208604.7695312,16811.4466073929
7319,06,065,Riverside,043513,06065043513,2610352,538850,1.21591263491,+33.7749302,-116.9288156,132,East Hemet/Hemet/Valle Vista,Urban,3187,4569541.265625,12877.6430152694
7320,06,065,Riverside,043517,06065043517,39753395,661117,15.604131559,+33.8217138,-117.0200534,133.2,Homeland/Lakeview/San Jacinto,Urban,7826,58708562.2304688,38202.5051511332
7321,06,001,Alameda,406201,06001406201,408064,0,0.157555399615,+37.7850449,-122.2307359,2d,Fruitvale/Melrose/Oakland Airport,Urban,4876,654428.7109375,3552.73123478926
7322,06,001,Alameda,406202,06001406202,392183,0,0.151421849339,+37.7819786,-122.2265557,2d,Fruitvale/Melrose/Oakland Airport,Urban,4550,628900.44140625,3368.78544342007
7323,06,001,Alameda,406300,06001406300,485715,0,0.187535705842,+37.7892880,-122.2250127,2c,Oakland West Central,Urban,4403,779044.9296875,3609.03429764442
7324,06,111,Ventura,002905,06111002905,19382158,1550659,8.08222501341,+34.2106961,-119.2329126,241a,Oxnard East/Oxnard West/Oxnard South Central/Port Hueneme,Urban,5370,30687867.234375,25429.7874942478
7325,06,085,Santa Clara,503333,06085503333,2082713,0,0.804140026085,+37.3011260,-121.7886395,183k,Evergreen/San Jose East Central,Urban,4710,3297390.1015625,9613.56548637054
7326,06,037,Los Angeles,128801,06037128801,492122,0,0.190008019336,+34.1682377,-118.4651573,78.2ii,Reseda South/Van Nuys Southwest,Urban,3673,720656.57421875,3490.80795672296
7327,06,037,Los Angeles,139504,06037139504,289066,0,0.11160920127,+34.1670182,-118.5202503,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,Urban,4128,423295.78515625,2991.88698080525
7328,06,001,Alameda,450501,06001450501,1163206,0,0.44911635817,+37.7068544,-121.9419571,2k,Dublin/Pleasanton/Santa Rita/Sunol,Urban,3097,1861564.140625,5769.45646322086
7329,06,031,Kings,001003,06031001003,5454909,0,2.10615284607,+36.3058649,-119.6730487,69,Armona/Hanford/Lemoore,Urban,6999,8416598.4375,12248.1384166846
7330,06,031,Kings,001100,06031001100,9745934,0,3.76292982102,+36.3080545,-119.6308433,69,Armona/Hanford/Lemoore,Urban,6485,15038239.9921875,18862.6685140749
7331,06,031,Kings,001500,06031001500,2958836,0,1.14241318986,+36.1028669,-119.5738328,68,Corcoran/Kettleman City/Stratford,Rural,4736,4541893.49609375,10615.8726097104
7332,06,037,Los Angeles,236400,06037236400,1340500,0,0.517568478467,+34.0067001,-118.3512616,78.2j,Baldwin Hills/Culver City South/Fox Hills/Ladera Heights/Marina del Rey/View Park/Windsor Hills,Urban,4368,1955610.453125,7137.43454300091
7333,06,037,Los Angeles,237500,06037237500,337329,0,0.130242526989,+33.9783023,-118.2893094,78.2ggg,South Central Northeast,Urban,2694,491789.86328125,3036.91030504041
7334,06,065,Riverside,042212,06065042212,3833890,0,1.48027155709,+33.9488684,-117.2850505,135g,Moreno Valley,Urban,7049,5585607.203125,16182.6580570979
7335,06,065,Riverside,042719,06065042719,27252103,279979,10.6301918585,+33.7976037,-117.1606974,133.1,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,5350,39970433.6953125,43058.6348952658
7336,06,065,Riverside,042723,06065042723,35291755,0,13.6262244927,+33.7246852,-117.0784115,133.1,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,7159,51150200.046875,35041.668272543
7337,06,065,Riverside,043218,06065043218,4983432,0,1.92411371586,+33.5318881,-117.1188981,131b,French Valley/Murrieta East/Temecula/Winchester,Urban,5111,7190791.15625,16059.5548114225
7338,06,065,Riverside,040807,06065040807,2005907,0,0.774485748852,+33.9048342,-117.5896725,135e,Corona North/Glen Avon/Jurupa/Norco,Urban,3466,2919426.5546875,7262.66136575898
7339,06,065,Riverside,040808,06065040808,1736747,0,0.67056114079,+33.8991187,-117.5771521,135e,Corona North/Glen Avon/Jurupa/Norco,Urban,9456,2527347.09765625,8627.95659857709
7340,06,037,Los Angeles,213201,06037213201,334942,0,0.129322241408,+34.0526559,-118.3045301,78.2b,Pico-Union,Urban,4277,489163.17578125,3021.11547162769
7341,06,037,Los Angeles,213202,06037213202,337924,0,0.130472241223,+34.0490294,-118.3045035,78.2b,Pico-Union,Urban,3863,493471.21875,2996.3450041046
7342,06,037,Los Angeles,502303,06037502303,2331858,0,0.900333548915,+33.9673929,-118.0753036,78.2ww,Pico Rivera/Santa Fe Springs Northwest,Urban,8436,3398754.890625,8085.31219149947
7343,06,037,Los Angeles,533204,06037533204,711747,0,0.274807055746,+33.9761872,-118.2089834,78.2ccc,Huntington Park/South Gate West/Walnut Park,Urban,4848,1037607.8984375,4950.06527215293
7344,06,037,Los Angeles,703003,06037703003,2015004,5792,0.780231749084,+33.9857371,-118.3881332,78.2j,Baldwin Hills/Culver City South/Fox Hills/Ladera Heights/Marina del Rey/View Park/Windsor Hills,Urban,6158,2946635.828125,9299.51588878215
7345,06,037,Los Angeles,930400,06037930400,1489696833,4805908,577.030713639,+34.3144808,-117.9304341,78.2gggg,Altadena East/Angeles National Forest East/Azusa North/Duarte North/Glendora/Pasadena East,Rural,1137,2195480322.14844,349050.812610237
7346,06,037,Los Angeles,242202,06037242202,403612,0,0.155835151179,+33.9465593,-118.2404230,78.2fff,Firestone/Florence South/Watts,Urban,2743,587991.55078125,4160.42965205738
7347,06,037,Los Angeles,128302,06037128302,688871,0,0.265976370813,+34.1838638,-118.4605367,78.2cc,Van Nuys Central,Urban,5096,1009157.14453125,4585.62846353867
7348,06,037,Los Angeles,134306,06037134306,619830,0,0.239317073803,+34.2119147,-118.6017021,78.2hhhh,Canoga Park Northeast/Winnetka,Urban,4344,908606.3359375,3815.39247397686
7349,06,037,Los Angeles,119320,06037119320,486438,10184,0.191746340656,+34.2369427,-118.4547256,78.2kk,North Hills/Northridge North,Urban,4735,728458.9296875,3453.44496088864
7350,06,037,Los Angeles,920326,06037920326,73345319,5135,28.3207841626,+34.3510449,-118.5978822,76.1a,Canyon Country/Santa Clarita West/Saugus,Urban,6166,107901229.183594,59757.068862665
7351,06,037,Los Angeles,294520,06037294520,484078,0,0.186903815019,+33.7868323,-118.2658196,78.2p,Long Beach Port/San Pedro East/Wilmington,Urban,3846,702609.1484375,3500.58905933046
7352,06,037,Los Angeles,573202,06037573202,649039,0,0.250597015012,+33.7934864,-118.1850191,78.2jjj,Long Beach West Central,Urban,6312,942189.8125,3882.45960999514
7353,06,037,Los Angeles,599100,06037599100,337352192,1098469237,554.373887338,+32.9255700,-118.4972902,78.1,Avalon,Frontier,466,2054633958.38281,283589.506498812
7354,06,037,Los Angeles,460001,06037460001,5192023,6765,2.00726136881,+34.1784093,-118.0870401,78.2gggg,Altadena East/Angeles National Forest East/Azusa North/Duarte North/Glendora/Pasadena East,Rural,1708,7614903.8359375,18644.8659552639
7355,06,037,Los Angeles,554511,06037554511,2331683,36957,0.914537182428,+33.8797293,-118.0389061,78.2rrr,La Mirada/Santa Fe Springs South,Urban,4096,3445357.5625,7323.68849407365
7356,06,037,Los Angeles,408503,06037408503,4201562,1764,1.62291421059,+33.9831570,-117.9826865,78.2pp,Hacienda Heights/Industry Central,Urban,6617,6129071.359375,14171.424118745
7357,06,037,Los Angeles,243001,06037243001,346578,0,0.133815095694,+33.9398628,-118.2362448,78.2fff,Firestone/Florence South/Watts,Urban,3704,504827.546875,3029.74674415261
7358,06,037,Los Angeles,242201,06037242201,409622,0,0.158155832041,+33.9507370,-118.2379637,78.2fff,Firestone/Florence South/Watts,Urban,3979,596805.9375,3115.48111963614
7359,06,037,Los Angeles,533504,06037533504,407829,0,0.157463463824,+33.9848309,-118.1932502,78.2ddd,Bell Southwest/Cudahy/Vernon,Urban,4108,594665.3984375,3126.97588462721
7360,06,037,Los Angeles,403328,06037403328,2790574,0,1.07744805797,+33.9933372,-117.8369752,78.2vvv,Diamond Bar/Industry East/Phillips Ranch/Pomona West/Walnut,Urban,5630,4069821.92578125,11824.3041560396
7361,06,037,Los Angeles,131021,06037131021,558128,4317,0.217160782464,+34.2199093,-118.5393555,78.2hhhh,Canoga Park Northeast/Winnetka,Urban,3463,824599.5234375,3918.54648249039
7362,06,037,Los Angeles,113238,06037113238,709686,0,0.274011784967,+34.2238854,-118.6016642,78.2hhhh,Canoga Park Northeast/Winnetka,Urban,4281,1040623.44140625,4015.14447239384
7363,06,037,Los Angeles,113428,06037113428,1270492,0,0.490538916424,+34.2241460,-118.5787221,78.2cccc,Chatsworth,Urban,4196,1862946.9140625,5593.58205194751
7364,06,037,Los Angeles,113423,06037113423,710674,0,0.274391977016,+34.2242425,-118.5666812,78.2cccc,Chatsworth,Urban,3017,1042076.08203125,4088.28625823408
7365,06,037,Los Angeles,119801,06037119801,609343,2967,0.236414898334,+34.2352193,-118.4310495,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,2641,898083.12890625,4425.274162079
7366,06,037,Los Angeles,980035,06037980035,15616700,329041,6.1566828831,+34.0105697,-117.9354578,78.2yyy,Bassett/Industry West/La Puente,Urban,564,23265856.3320312,39539.2176844549
7367,06,037,Los Angeles,119004,06037119004,842714,6812,0.328003796513,+34.2417684,-118.4228648,78.2ll,Arleta/Pacoima West/Panorama City/San Fernando West,Urban,3331,1246184.40625,4777.64322608862
7368,06,037,Los Angeles,134906,06037134906,172993,1794,0.0674860625364,+34.1918582,-118.5895109,78.2ii,Reseda South/Van Nuys Southwest,Urban,3042,256104.9609375,2705.98934306697
7369,06,037,Los Angeles,101222,06037101222,296512,0,0.114484293422,+34.2513519,-118.2885261,78.2rr,Glendale Northeast/La Canada-Flintridge/La Crescenta/Montrose/Sunland/Tujunga/Verdugo City,Urban,2717,435061.8515625,3685.23347610108
7370,06,037,Los Angeles,103201,06037103201,1954789,0,0.754748038936,+34.2656446,-118.3236267,78.2gg,Angeles National Forest West/Kagel Canyon/Lake View Terrace/San Fernando East/Sylmar,Urban,3844,2869150.60546875,6731.00095861801
7371,06,037,Los Angeles,320102,06037320102,1225897,0,0.473321625774,+34.2924040,-118.4244249,78.2gg,Angeles National Forest West/Kagel Canyon/Lake View Terrace/San Fernando East/Sylmar,Urban,3893,1800452.69921875,6041.41023479804
7372,06,037,Los Angeles,501301,06037501301,863521,690,0.333673510636,+33.9914123,-118.0592558,78.2uu,La Habra Heights/Whittier,Urban,3098,1260315.30078125,5809.63700046276
7373,06,037,Los Angeles,408213,06037408213,1548116,0,0.597731171057,+33.9915979,-117.8987192,78.2yyy,Bassett/Industry West/La Puente,Urban,6113,2257705.68359375,7732.12962188876
7374,06,001,Alameda,450603,06001450603,3918835,0,1.51307064157,+37.6888372,-121.9106075,2k,Dublin/Pleasanton/Santa Rita/Sunol,Urban,5033,6268577.13671875,11617.116472423
7375,06,067,Sacramento,008910,06067008910,1563961,30490,0.615621986459,+38.5941628,-121.3129043,139g,East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,Urban,3463,2614000.8828125,8431.58640716873
7376,06,067,Sacramento,009004,06067009004,1381159,0,0.533267088416,+38.5669269,-121.3260509,139g,East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,Urban,3874,2262645.73046875,6634.99353260292
7377,06,037,Los Angeles,213310,06037213310,312089,0,0.120498558009,+34.0508743,-118.2978915,78.2b,Pico-Union,Urban,2731,455768.46484375,2884.62128752756
7378,06,037,Los Angeles,213320,06037213320,311438,0,0.120247892562,+34.0508830,-118.2937000,78.2b,Pico-Union,Urban,2622,454820.484375,2894.00738977081
7379,06,067,Sacramento,008911,06067008911,547162,0,0.211260686509,+38.5877273,-121.3171784,139g,East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,Urban,2603,896890.64453125,4672.9577500177
7380,06,067,Sacramento,008913,06067008913,4213051,259481,1.72685467971,+38.6080686,-121.3045812,139g,East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,Urban,4210,7336622.1796875,13306.9792768761
7381,06,037,Los Angeles,213401,06037213401,196100,0,0.0757143612136,+34.0537069,-118.2879026,78.2b,Pico-Union,Urban,4775,286397.6484375,2328.4438432523
7382,06,037,Los Angeles,214700,06037214700,593341,0,0.229089741048,+34.0664969,-118.3661529,78.2x,Hancock Park/Mid-City West/Park La Brea,Urban,2294,866815.4921875,3766.21204910401
7383,06,037,Los Angeles,214800,06037214800,577069,0,0.222807585651,+34.0713889,-118.3730522,78.2x,Hancock Park/Mid-City West/Park La Brea,Urban,2791,843141.984375,4144.85310873597
7384,06,037,Los Angeles,216100,06037216100,675030,0,0.260630369388,+34.0569255,-118.3379721,78.2x,Hancock Park/Mid-City West/Park La Brea,Urban,2086,985936.23828125,4123.68647570657
7385,06,037,Los Angeles,216700,06037216700,777948,0,0.300368178722,+34.0482451,-118.3719490,78.2x,Hancock Park/Mid-City West/Park La Brea,Urban,3367,1136029.5078125,4313.9451762421
7386,06,067,Sacramento,009503,06067009503,3777408,0,1.45846490562,+38.2720248,-121.3083170,136,Clay/Galt/Herald/Wilton,Rural,2946,6138338.4140625,13933.6579814275
7387,06,067,Sacramento,009502,06067009502,10402734,0,4.01651797794,+38.2668921,-121.3246541,136,Clay/Galt/Herald/Wilton,Rural,7910,16902219.234375,18663.8211425856
7388,06,067,Sacramento,009504,06067009504,2236615,0,0.863560196556,+38.2467506,-121.2975665,136,Clay/Galt/Herald/Wilton,Rural,2835,3632015.8828125,7722.39308943895
7389,06,037,Los Angeles,980031,06037980031,14104820,11846885,10.0199898931,+33.7377955,-118.2579674,78.2p,Long Beach Port/San Pedro East/Wilmington,Urban,45,37622615.6835938,30526.0442731064
7390,06,037,Los Angeles,980033,06037980033,12471028,16166864,11.0572393616,+33.7443155,-118.2203101,78.2p,Long Beach Port/San Pedro East/Wilmington,Urban,14,41528195.1445312,28538.5787809442
7391,06,037,Los Angeles,980025,06037980025,3846976,47642,1.50372085838,+33.8419161,-118.2448859,78.2v,Carson/Compton West/Rancho Dominguez,Urban,518,5660027.05859375,12364.1808599787
7392,06,037,Los Angeles,980028,06037980028,17299720,2387924,7.60153535949,+33.9423871,-118.4160617,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,Urban,0,28677191.1367188,31517.5773309814
7393,06,037,Los Angeles,980022,06037980022,5584581,867525,2.49117101989,+34.3040449,-118.4807217,78.2hh,Granada Hills/Mission Hills/Porter Ranch,Urban,0,9477491.1328125,15389.2507041194
7394,06,037,Los Angeles,980030,06037980030,4248793,976856,2.01764520991,+33.9096235,-118.4094782,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,Urban,0,7606367.5390625,12791.7117024222
