Census_Tract,ALAND,County,MSSA_ID,MSSA_Name,MSSA_Type,RN_Area_ID,RN_Area_Name
06085509404,1049280,Santa Clara,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,Urban,34,San Jose/San Francisco Area
06085509500,982161,Santa Clara,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,Urban,34,San Jose/San Francisco Area
06085509600,1048686,Santa Clara,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,Urban,34,San Jose/San Francisco Area
06085509700,1047255,Santa Clara,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,Urban,34,San Jose/San Francisco Area
06085509802,928669,Santa Clara,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,Urban,34,San Jose/San Francisco Area
06085509902,2229197,Santa Clara,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,Urban,34,San Jose/San Francisco Area
06085502603,1214895,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085502604,1281408,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085502701,1729772,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085502702,3039715,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506502,2995386,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506503,1775629,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506603,1296316,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506604,2452005,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506701,1597546,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506702,1676479,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506703,1354460,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506801,2882980,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506802,2043845,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506804,1542094,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085506900,9393696,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085507001,11957604,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085507002,13647781,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085507100,1582543,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085507203,1800888,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085507205,3401002,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085507206,3204946,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085511800,138686493,Santa Clara,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,34,San Jose/San Francisco Area
06085505301,915903,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505302,1438914,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505303,1084777,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505304,999631,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505305,1558336,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505401,1175694,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505402,1064750,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505403,1384579,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505500,1376447,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505800,1690311,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085505900,2151587,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506000,1326909,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506101,1509967,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506102,1136636,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506103,1535955,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506202,2514792,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506203,1107744,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506204,1807636,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506301,1498549,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506304,1079039,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506305,1092804,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506401,1343313,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506601,1573445,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506605,1013662,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085506606,1186328,Santa Clara,183n,Santa Clara South and West,Urban,34,San Jose/San Francisco Area
06085504318,4365570,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504322,3199367,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504323,1285155,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504410,1103595,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504413,643743,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504414,1770797,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504416,1122523,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504421,1595679,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504422,868140,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504504,6029780,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504505,1934583,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504506,1806255,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504507,1788733,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504802,1830203,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504803,1443831,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504805,1451021,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504806,819496,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085504901,1424211,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085505001,8934560,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085505006,13982592,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085505007,3054770,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085505008,1671513,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06085505009,3535795,Santa Clara,183o,Milpitas West/Santa Clara Northeast,Urban,34,San Jose/San Francisco Area
06087110100,2455441,Santa Cruz,184,Freedom/Watsonville,Urban,39,Watsonville/Interlaken Area
06087110200,2961315,Santa Cruz,184,Freedom/Watsonville,Urban,39,Watsonville/Interlaken Area
06087110300,1186153,Santa Cruz,184,Freedom/Watsonville,Urban,39,Watsonville/Interlaken Area
06087110400,5984097,Santa Cruz,184,Freedom/Watsonville,Urban,39,Watsonville/Interlaken Area
06087110501,1841006,Santa Cruz,184,Freedom/Watsonville,Urban,39,Watsonville/Interlaken Area
06087110502,1471425,Santa Cruz,184,Freedom/Watsonville,Urban,39,Watsonville/Interlaken Area
06087110600,2431622,Santa Cruz,184,Freedom/Watsonville,Urban,39,Watsonville/Interlaken Area
06087110700,4383864,Santa Cruz,184,Freedom/Watsonville,Urban,39,Watsonville/Interlaken Area
06087100100,3296652,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087100200,2439265,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087100300,5444335,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087100400,4857963,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087100500,5426894,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087100600,1049882,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087100700,936221,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087100800,1887464,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087100900,1886029,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087101000,2130486,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087101100,1915936,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087101200,4309483,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087121300,3916485,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087121401,1184747,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087121402,1339458,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087121403,1261002,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087121500,1788077,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087121600,2048866,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087121700,2640917,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087121800,1860811,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087122003,5546406,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087122100,2176481,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087122201,8631593,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087122202,2628216,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087122203,2480170,Santa Cruz,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,36,Santa Cruz/Live Oak Area
06087120200,291778104,Santa Cruz,185.2,Davenport,Rural,36,Santa Cruz/Live Oak Area
06087120302,3455936,Santa Cruz,185.3,Ben Lomond/Felton/Scotts Valley,Urban,36,Santa Cruz/Live Oak Area
06087120600,34475531,Santa Cruz,185.3,Ben Lomond/Felton/Scotts Valley,Urban,36,Santa Cruz/Live Oak Area
06087120700,21781155,Santa Cruz,185.3,Ben Lomond/Felton/Scotts Valley,Urban,36,Santa Cruz/Live Oak Area
06087120800,7920231,Santa Cruz,185.3,Ben Lomond/Felton/Scotts Valley,Urban,36,Santa Cruz/Live Oak Area
06087120900,24775706,Santa Cruz,185.3,Ben Lomond/Felton/Scotts Valley,Urban,36,Santa Cruz/Live Oak Area
06087121100,19147684,Santa Cruz,185.3,Ben Lomond/Felton/Scotts Valley,Urban,36,Santa Cruz/Live Oak Area
06087121200,32579757,Santa Cruz,185.3,Ben Lomond/Felton/Scotts Valley,Urban,36,Santa Cruz/Live Oak Area
06087122001,31384843,Santa Cruz,185.3,Ben Lomond/Felton/Scotts Valley,Urban,36,Santa Cruz/Live Oak Area
06087120301,49747763,Santa Cruz,185.4,Boulder Creek,Rural,36,Santa Cruz/Live Oak Area
06087120400,26826647,Santa Cruz,185.4,Boulder Creek,Rural,36,Santa Cruz/Live Oak Area
06087120500,146170217,Santa Cruz,185.4,Boulder Creek,Rural,36,Santa Cruz/Live Oak Area
06087121000,74299878,Santa Cruz,185.5,Amesti/Corralitos/Day Valley/Interlaken/Pajaro Dunes,Rural,34,San Jose/San Francisco Area
06087122002,51733432,Santa Cruz,185.5,Amesti/Corralitos/Day Valley/Interlaken/Pajaro Dunes,Rural,36,Santa Cruz/Live Oak Area
06087122300,41846250,Santa Cruz,185.5,Amesti/Corralitos/Day Valley/Interlaken/Pajaro Dunes,Rural,39,Watsonville/Interlaken Area
06087122400,106132172,Santa Cruz,185.5,Amesti/Corralitos/Day Valley/Interlaken/Pajaro Dunes,Rural,39,Watsonville/Interlaken Area
06087122500,12164699,Santa Cruz,185.5,Amesti/Corralitos/Day Valley/Interlaken/Pajaro Dunes,Rural,39,Watsonville/Interlaken Area
06087123100,7677667,Santa Cruz,185.5,Amesti/Corralitos/Day Valley/Interlaken/Pajaro Dunes,Rural,39,Watsonville/Interlaken Area
06087123300,73169859,Santa Cruz,185.5,Amesti/Corralitos/Day Valley/Interlaken/Pajaro Dunes,Rural,39,Watsonville/Interlaken Area
06089012000,10832949,Shasta,186,Anderson/Cottonwood/French Gulch/Happy Valley/Igo/Ono/Platina/Shasta,Rural,6,Redding/Red Bluff Area
06089012101,5631995,Shasta,186,Anderson/Cottonwood/French Gulch/Happy Valley/Igo/Ono/Platina/Shasta,Rural,6,Redding/Red Bluff Area
06089012102,10275124,Shasta,186,Anderson/Cottonwood/French Gulch/Happy Valley/Igo/Ono/Platina/Shasta,Rural,6,Redding/Red Bluff Area
06089012200,51612687,Shasta,186,Anderson/Cottonwood/French Gulch/Happy Valley/Igo/Ono/Platina/Shasta,Rural,6,Redding/Red Bluff Area
06089012301,16997230,Shasta,186,Anderson/Cottonwood/French Gulch/Happy Valley/Igo/Ono/Platina/Shasta,Rural,6,Redding/Red Bluff Area
06089012302,94630241,Shasta,186,Anderson/Cottonwood/French Gulch/Happy Valley/Igo/Ono/Platina/Shasta,Rural,6,Redding/Red Bluff Area
06089012303,73926813,Shasta,186,Anderson/Cottonwood/French Gulch/Happy Valley/Igo/Ono/Platina/Shasta,Rural,6,Redding/Red Bluff Area
06089012400,1581283378,Shasta,186,Anderson/Cottonwood/French Gulch/Happy Valley/Igo/Ono/Platina/Shasta,Rural,6,Redding/Red Bluff Area
06089012500,1216821211,Shasta,187,Castella/Lakehead/OGÇÖBrien,Frontier,6,Redding/Red Bluff Area
06089012601,2340462166,Shasta,188.1,Big Bend/Montgomery Creek/Oak Run/Round Mountain,Frontier,6,Redding/Red Bluff Area
06089012603,801330291,Shasta,188.2,Manton/Millville/Shingletown/Viola,Frontier,6,Redding/Red Bluff Area
06089012604,720452804,Shasta,188.2,Manton/Millville/Shingletown/Viola,Frontier,6,Redding/Red Bluff Area
06089011900,66057587,Shasta,189.1,Palo Cedro,Rural,6,Redding/Red Bluff Area
06089010100,1346835,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010200,2570712,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010300,4891701,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010400,6011773,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010500,4244526,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010601,5268598,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010602,6938604,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010603,21565895,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010702,12171523,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010703,3412378,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010704,4620134,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
06089010803,5043245,Shasta,189.2,Redding,Urban,6,Redding/Red Bluff Area
